userName,score,at,content
Pengguna Google,5,2025-03-30 08:43:06,game nya bagus tapi
Pengguna Google,5,2025-03-30 08:55:13,ini sangat seru dan bagus
Pengguna Google,5,2025-03-22 04:46:49,sangat gagah ini mainan
Pengguna Google,5,2025-03-21 04:45:39,game ini sangat seru
Pengguna Google,5,2025-03-29 03:19:50,seru dan tidak membosankan aku baru main sudah 11000 SCOR ku🥳
Pengguna Google,5,2025-04-01 14:23:43,bikin ketagihan tapi seru
Pengguna Google,5,2025-03-28 13:59:58,awal nya coba coba lah kok enak
Pengguna Google,5,2025-03-22 05:24:07,seru dan menyenangkan
Pengguna Google,5,2025-04-03 04:32:20,seru dan menyenangkan
Pengguna Google,5,2025-04-02 16:04:21,game nya seru sekali
Pengguna Google,5,2025-03-28 08:43:43,gem ini bagus
Pengguna Google,5,2025-04-03 03:22:06,gem ini bagus
Pengguna Google,5,2025-04-03 11:48:30,game ini bagusss sekalii
Pengguna Google,5,2025-04-02 07:38:49,seru dan menyenangkan
Pengguna Google,2,2025-03-23 14:08:01,saya suka sama game ini
Pengguna Google,5,2025-03-26 05:09:47,game nya seru banget
Pengguna Google,5,2025-04-02 00:48:27,game nya seru sekali
Pengguna Google,5,2025-03-25 23:47:14,permainan cocok untuk ngabuburit
Pengguna Google,5,2025-04-03 10:18:07,untuk menghilangkan stres saya
Pengguna Google,5,2025-03-28 08:37:35,game ini sangat cocok untuk Anda
Pengguna Google,5,2025-03-29 15:20:08,game ini sangat menghibur
Pengguna Google,5,2025-03-18 12:45:07,lumayan buat hiburan
Pengguna Google,5,2025-03-29 03:10:12,game nya seru banget
Pengguna Google,5,2025-04-02 06:35:00,Game ini sangat seru
Pengguna Google,5,2025-03-25 09:53:28,game nya seru banget🤩🤩
Pengguna Google,5,2025-03-21 21:43:11,"seruu bgt, cocokk bgt buatt main pas gk ada Kouta/wifii"
Pengguna Google,5,2025-04-03 11:13:11,dan yap game nya bagus!!!!!
Pengguna Google,5,2025-03-29 06:10:36,ini muduh untuk memikirkan permainan
Pengguna Google,5,2025-03-26 06:26:55,karna muda bikin nangis makasi😁😁😁
Pengguna Google,4,2025-04-02 03:14:13,Seru gk bikin emosi turunin strees
Pengguna Google,5,2025-04-02 08:31:38,game ini sangat seruu
Pengguna Google,5,2025-03-22 07:38:45,game nya seru banget
Pengguna Google,5,2025-04-03 13:03:50,game ini sangat seri dan menyenangkan
Pengguna Google,5,2025-03-23 19:07:06,aku suka bngttt game ini
Pengguna Google,5,2025-03-21 03:28:05,game nya seru banget
Pengguna Google,5,2025-03-22 13:07:00,game nya seru banget
Pengguna Google,5,2025-03-25 23:53:36,game nya seru banget
Pengguna Google,5,2025-03-28 23:19:29,game nya seru banget
Pengguna Google,5,2025-04-01 01:32:29,game nya seru banget
Pengguna Google,4,2025-04-04 08:29:58,game nya seru banget
Pengguna Google,5,2025-03-20 20:05:46,game ini sangat seru
Pengguna Google,4,2025-04-02 05:12:55,enak banget mainnya
Pengguna Google,5,2025-03-23 03:04:53,game nya bagus banget👍👍👍👍👍👍👍😊😊😊
Pengguna Google,5,2025-03-20 14:20:34,game ini sangat seru
Pengguna Google,5,2025-03-28 22:34:46,game ini sangat seru
Pengguna Google,5,2025-03-30 09:40:38,game ini sangat seru
Pengguna Google,5,2025-04-02 05:50:28,game ini sangat seru
Pengguna Google,4,2025-04-02 10:55:18,permainan ini sangat baik
Pengguna Google,5,2025-03-29 22:57:38,oke gamenya bagus
Pengguna Google,5,2025-04-01 01:35:07,game nya enak dimakan
Pengguna Google,5,2025-03-26 01:22:18,aku menyukai game ini
Pengguna Google,5,2025-03-29 16:02:12,game yang seru banget
Pengguna Google,5,2025-03-29 00:36:15,seru & bagus Banget
Pengguna Google,5,2025-03-21 20:08:59,blok blast buat lahh skors ku banyakkkk
Pengguna Google,5,2025-04-03 07:35:34,keinget mulu klo mau tidur
Pengguna Google,5,2025-03-21 10:30:49,game nya tidak membosankan
Pengguna Google,3,2025-03-26 03:14:35,kebanyakan iklan
Pengguna Google,5,2025-03-21 08:44:50,beh kasus men ini gem emang gokil bukan maen😋
Pengguna Google,5,2025-03-21 10:58:43,mantap gacorr buat ngabuburit top
Pengguna Google,5,2025-04-02 18:19:13,kece game hya bisa buat begadang
Pengguna Google,5,2025-03-22 08:16:54,gem nya bagus
Pengguna Google,5,2025-03-23 02:48:49,bagus pake banget😝
Pengguna Google,4,2025-04-03 03:57:47,gem nya bagus
Pengguna Google,5,2025-03-30 08:54:07,bagus 💯 banget seru lagi.
Pengguna Google,5,2025-03-23 13:41:28,permainan sangat bagus
Pengguna Google,5,2025-03-20 18:32:43,seru dan trend
Pengguna Google,5,2025-04-01 09:10:13,permainan nya seru baget
Pengguna Google,4,2025-03-28 04:54:15,seru tapi score ky nge stalk disitu aja
Pengguna Google,5,2025-03-29 07:57:58,seru banget game nyaa
Pengguna Google,5,2025-04-02 00:25:09,gak bosan dan sangat bagus
Pengguna Google,5,2025-03-23 13:23:18,gamenya seru banget
Pengguna Google,5,2025-03-18 14:37:33,seru klo lgi ga ada kuota
Pengguna Google,5,2025-03-23 09:59:38,game nya bikin candu
Pengguna Google,5,2025-03-07 10:33:34,game nya seru ga bikin hp panas
Pengguna Google,5,2025-03-22 01:50:44,game santai yg menghilangkan kegabutan hakiki🥰
Pengguna Google,5,2025-03-26 12:23:04,ini sangat seru banget 🥰🥰🥰🥰
Pengguna Google,5,2025-03-20 06:59:46,baguss bagettt gemenya
Pengguna Google,5,2025-04-02 01:23:43,sangat bagus untuk bermain
Pengguna Google,5,2025-03-19 09:24:53,bagus untuk nunggu buka puasa
Pengguna Google,5,2025-04-02 01:45:18,Busett Sekarang keren banget
Pengguna Google,5,2025-03-19 12:24:12,seru walau agak strees dikit
Pengguna Google,5,2025-03-31 23:15:14,gamenya seru banget
Pengguna Google,5,2025-04-02 09:10:06,permainan ini sangat seru
Pengguna Google,5,2025-03-28 21:51:08,Permainan yang sangat seru
Pengguna Google,4,2025-04-05 19:08:51,"ASIK SIH, TAPI TERLALU GAMPANG, INI MAH BUAT MAINAN BAYI"
Pengguna Google,5,2025-04-01 15:34:55,game ini sangat asik.
Pengguna Google,5,2025-03-22 08:05:24,seru semoga aku dapat bug
Pengguna Google,5,2025-04-03 11:33:25,bikin sedikit emosi
Pengguna Google,5,2025-04-01 16:18:21,seru banget game nya
Pengguna Google,5,2025-04-03 10:53:52,seru banget game nya
Pengguna Google,5,2025-04-02 02:19:33,seru banget kalian wajib kasih bintnag 5
Pengguna Google,5,2025-03-24 03:57:57,game ini seru banget
Pengguna Google,5,2025-04-02 13:32:39,enak untuk di main kan
Pengguna Google,4,2025-03-30 02:35:49,game ini seru banget
Pengguna Google,5,2025-04-04 14:45:16,Game nya bagus bgt👍🏽👍🏽👍🏽
Pengguna Google,5,2025-03-19 07:26:39,gem sangat seru
Pengguna Google,5,2025-04-05 15:11:13,gem ini seru GK bikin bosan
Pengguna Google,5,2025-03-30 05:40:16,sangat bagus dan asik
Pengguna Google,5,2025-03-23 09:11:57,pas bengong keinget ni game
Pengguna Google,5,2025-04-03 11:49:27,seru banget haight score sampai 156.986
Pengguna Google,5,2025-03-28 17:22:42,asik sambil nunggu buka puasa sama renyah kalok denger unfelifebel
Pengguna Google,1,2025-03-30 08:40:31,kga ada nonya di block
Pengguna Google,5,2025-03-23 01:06:00,permainan ini seru sekali
Pengguna Google,5,2025-04-06 05:45:47,Mantap untuk hiburan
Pengguna Google,4,2025-04-05 03:15:33,ubur-ubur ikan lele gemnya bagus le. wkwkwkwk🤣🙏
Pengguna Google,5,2025-03-18 14:51:58,tidak bisa buk lagi
Pengguna Google,5,2025-04-03 11:40:15,seruu bangett permainan nyaa
Pengguna Google,5,2025-03-30 08:54:13,karena sangat menyerukan sekali 😁😁😊😊
Pengguna Google,5,2025-03-29 11:09:24,game ngilangin laparr pas puasa
Pengguna Google,5,2025-03-20 17:38:06,gamenya seru banget
Pengguna Google,5,2025-04-03 12:14:58,"bikin ketagihan apa lagi yang ""ampalibaba"""
Pengguna Google,5,2025-04-06 12:54:56,suka tapi lola kadang
Pengguna Google,5,2025-04-06 04:16:01,seru sekali dan aku best skor mulu
Pengguna Google,5,2025-03-24 04:38:45,gamenya seru banget
Pengguna Google,5,2025-03-23 07:06:39,seru banget gamenya
Pengguna Google,5,2025-03-29 09:12:08,sangat mengasikkan
Pengguna Google,5,2025-04-02 09:51:00,sangat bagus mantap
Pengguna Google,5,2025-03-30 09:44:09,geme nya bagus banget
Pengguna Google,5,2025-03-20 22:39:30,sangat bagus dimainkan
Pengguna Google,5,2025-03-29 05:43:45,bagus game nya aku suka 🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰😍😍🗿
Pengguna Google,4,2025-03-27 02:54:51,game nya seru abis 👍
Pengguna Google,5,2025-04-04 13:53:34,sangat seru bangeeeeeeeeeet
Pengguna Google,4,2025-03-22 07:39:16,seru pa banyak banyak poin
Pengguna Google,5,2025-03-28 15:36:46,game yg sangat seruuu
Pengguna Google,5,2025-04-05 14:42:15,seru banget permainan nya GK bosenein
Pengguna Google,4,2025-03-29 01:09:14,gem ini keren ???
Pengguna Google,5,2025-03-24 04:10:08,gem ini sere sekali
Pengguna Google,5,2025-03-30 12:40:08,sangat luar biasa
Pengguna Google,2,2025-03-28 18:56:43,game nyaa seru sekalii
Pengguna Google,5,2025-03-29 01:27:39,"GAME NYA BAGUS DAN SANGATKU SUKAI, BISA MENGHILANGKAN RASA GABUT"
Pengguna Google,5,2025-03-26 10:22:44,seru banget buat publik semangat🔛🔥
Pengguna Google,5,2025-03-22 06:49:25,cocok untuk yang lagi gabut
Pengguna Google,5,2025-03-23 06:12:10,mainan Nya bagus.sekali
Pengguna Google,5,2025-04-05 10:30:06,mntap bagus bgt!!
Pengguna Google,5,2025-04-03 10:55:09,ad imbang skor 55000 ribu nih
Pengguna Google,5,2025-04-06 04:26:40,per maina sangat seruu
Pengguna Google,1,2025-03-20 19:16:54,kenapaa tidak ada waktunya saya tidak mengerti apa ada salah ya
Pengguna Google,5,2025-04-05 16:13:53,MRS REZA aplikasi inih sangka seru untuk menyusun blok
Pengguna Google,5,2025-04-03 11:30:19,bagus poll nih yang namanya block blast
Pengguna Google,5,2025-03-21 12:45:11,mainannya bagus
Pengguna Google,5,2025-03-30 03:52:03,ini game unik
Pengguna Google,5,2025-03-30 17:17:39,Seru banget deh game nya
Pengguna Google,5,2025-03-22 10:49:25,ini seru kalo tunggu buka puasa
Pengguna Google,4,2025-03-28 15:28:29,bgs sih tp buat emosi smphh
Pengguna Google,1,2025-03-30 02:39:40,gak bisa ke instal
Pengguna Google,5,2025-03-28 11:55:23,permainan ini sungguh seruuu 👍
Pengguna Google,5,2025-04-04 09:06:18,permainan yang sangat baik
Pengguna Google,5,2025-04-06 08:11:00,game ini sangat bagus! sangat sangat bagus
Pengguna Google,5,2025-04-03 10:49:21,sangat puas dengan game ini
Pengguna Google,5,2025-04-13 12:00:11,bgus untuk yang lgi gabut
Pengguna Google,4,2025-03-09 14:32:15,Bagus sih tapi kadang pas baru main udah kalah dluan
Pengguna Google,5,2025-03-21 03:44:02,game nye seru banget
Pengguna Google,5,2025-04-03 11:53:34,geng yang seru danantep dimain kan
Pengguna Google,5,2025-03-25 09:10:27,game ini seru sekali
Pengguna Google,5,2025-03-29 02:04:37,"Wehh seruu bgt sumpah,mana ngk pake data"
Pengguna Google,5,2025-04-06 04:00:41,bisa menghilangkan galau
Pengguna Google,5,2025-03-18 12:48:25,sangat sangat seruu
Pengguna Google,1,2025-04-03 00:39:24,score saya dari tadi 18.7493 terus masi sma aja score nya
Pengguna Google,5,2025-04-02 11:48:38,Gamenyaaaa sangat seruuuu*?
Pengguna Google,5,2025-03-22 09:57:32,menghilang kan stress
Pengguna Google,5,2025-04-04 10:36:08,enak banget dah gitu doang
Pengguna Google,5,2025-03-30 10:59:30,seruuu bet tapi kadang ngeselin
Pengguna Google,5,2025-04-02 14:13:17,ini sangat seruuu
Pengguna Google,5,2025-04-01 09:40:40,enak banget game nya
Pengguna Google,5,2025-03-29 13:28:16,Permainan yang menarik. 👍👍
Pengguna Google,5,2025-03-23 10:36:58,ulasan untuk anda dan saya bermaksud akan menjadi lebih baik dari sebelumnya
Pengguna Google,5,2025-03-25 18:46:08,game yang sangat baik
Pengguna Google,5,2025-04-02 10:13:02,Seru dan tidak mebosankan
Pengguna Google,5,2025-03-29 10:45:26,sangat cocok bagi sya
Pengguna Google,5,2025-04-02 04:28:14,gak bosen rame lagi
Pengguna Google,5,2025-04-01 10:30:47,seru banget game nyaaa
Pengguna Google,5,2025-03-30 12:49:13,baik sangat sangat baik
Pengguna Google,3,2025-03-31 23:36:30,lumayan susah sih
Pengguna Google,5,2025-03-29 02:10:15,bagus bgt aku suka bgt ☺
Pengguna Google,5,2025-04-01 10:06:47,game ini sangat enak
Pengguna Google,5,2025-03-28 12:50:12,game nya seru bgt cuuyyyy
Pengguna Google,5,2025-04-05 03:03:26,aku ingin persegi yang besar terus
Pengguna Google,5,2025-03-21 05:34:14,mAntap kalau ga ada Kouta main in ges
Pengguna Google,5,2025-04-04 13:15:07,mantep Bae lah wis Hage pada maen tek
Pengguna Google,5,2025-03-29 07:20:29,game nya sangat seru follll🥰🥰🥰
Pengguna Google,5,2025-04-02 11:16:04,seru banget ayoo kita download
Pengguna Google,1,2025-03-26 03:37:59,sangat sulit gob
Pengguna Google,5,2025-03-28 18:50:37,bagus tdk membosankan
Pengguna Google,5,2025-03-28 08:19:57,game nya menarik
Pengguna Google,5,2025-04-09 05:59:26,sangat menyenangkan
Pengguna Google,5,2025-04-01 07:59:49,seru saat tidak ada internet
Pengguna Google,5,2025-04-01 10:28:08,seru banget ternyata
Pengguna Google,5,2025-04-05 05:10:34,mantap pun lagi viral enak
Pengguna Google,5,2025-04-06 12:45:45,game ini luar biasa
Pengguna Google,5,2025-04-06 09:55:44,"seru bangett, buat nemenin kegabutannn, love youuu"
Pengguna Google,5,2025-03-23 00:25:51,"SANGAT SERU,BISA DI MAINKAN TANPA INTRRNET"
Pengguna Google,5,2025-04-05 07:46:45,bagus aja udah ya
Pengguna Google,4,2025-04-06 06:45:38,game bwt gpunya jaringan
Pengguna Google,5,2025-03-30 08:17:50,bagus banget aku kasih bintang 5 ya
Pengguna Google,5,2025-03-25 04:05:04,NUNGGU BUKA PUASA NGAPAIN?? YA MAIN BLOK BLAST LAH!!!🤙🤙
Pengguna Google,5,2025-04-09 08:31:00,sangat seru sekali
Pengguna Google,4,2025-03-23 16:01:45,seru sih main nya 😆
Pengguna Google,5,2025-04-12 22:11:41,bagus gamenya
Pengguna Google,1,2025-04-07 15:56:54,bgus cocok untuk di mainkn
Pengguna Google,5,2025-03-18 21:23:57,game yang bagus 😎👍
Pengguna Google,5,2025-03-27 01:56:41,seru aja sih iya dong
Pengguna Google,3,2025-04-05 02:26:02,lumayan tpi bknin kesal🗿
Pengguna Google,5,2025-03-18 19:14:48,bagus gamenya
Pengguna Google,5,2025-03-18 09:46:46,permainan ini sangat seru dan tidak membosankan
Pengguna Google,5,2025-04-06 01:58:04,seru tapi skor saya gak naik naik
Pengguna Google,5,2025-03-26 03:44:04,game nya seru GK pake Kouta lagi💯
Pengguna Google,5,2025-03-26 16:21:56,ubur ubur ikan lele Iki game emang oke le
Pengguna Google,5,2025-04-10 16:39:52,permainan yang sangat goblog
Pengguna Google,5,2025-04-07 01:38:46,seeru bet jir gak tau knpa yg penting seru🤭
Pengguna Google,5,2025-02-20 15:21:12,Ini geme bisa buat core kita jadi lebih tinggi and enak untuk di main⭐⭐⭐⭐⭐
Pengguna Google,5,2025-04-11 19:19:14,huuu gamenya seruu 😁😁😁
Pengguna Google,5,2025-03-27 18:35:31,bagus rame buat nunggu buka puasa
Pengguna Google,5,2025-04-01 06:31:11,gak sia sia gua donlot game nya seru banget
Pengguna Google,5,2025-03-22 10:05:57,g pernah bosen mainnya
Pengguna Google,5,2025-04-02 07:25:55,bennya seru ga bikin ngelek
Pengguna Google,5,2025-03-25 10:25:07,sangat menyenangkan💕😍
Pengguna Google,5,2025-04-09 14:29:43,permainan yg tidak membosan kan
Pengguna Google,1,2025-02-16 13:36:03,Katanya update kok aku update gak berubah??
Pengguna Google,5,2025-02-22 08:53:24,Saya bisa bermain tanpa pakai jaringan dan game nya sangat seruh saya peringati download block blast! Sekarang juga 👇 ya kalau gak seru itu bukan salah saya oke
Pengguna Google,5,2025-02-10 21:45:43,"game yang asik, mengisi kegabutan"
Pengguna Google,5,2025-03-22 10:51:28,sangat menarik
Pengguna Google,5,2025-04-12 02:15:41,"mantap offline, populer"
Pengguna Google,1,2025-03-31 15:30:57,sangat menarik
Pengguna Google,5,2025-04-01 03:16:15,sangat menarik
Pengguna Google,5,2025-04-04 14:16:43,bagus permanan nya
Pengguna Google,5,2025-03-26 09:44:23,game ini sangat asik
Pengguna Google,5,2025-04-09 11:48:45,sangat menarik
Pengguna Google,5,2025-04-09 15:38:30,sangat menarik
Pengguna Google,5,2025-03-29 10:27:09,Saya senang main blok blast
Pengguna Google,5,2025-03-19 13:10:31,seru banget gamenya
Pengguna Google,5,2025-03-26 10:20:00,bagus menyenangkan
Pengguna Google,5,2025-04-01 06:01:25,untuk saat ini sangat baik 👍
Pengguna Google,4,2025-03-30 06:49:13,"mainan ini seruh karna sering lewat di fyp aku di tik tok ini juga bisa kemana mana dan bisa main ini, karna ini gk pake wifi ini menarik sekali maaf kalo gk jelas🙏🙏"
Pengguna Google,1,2025-03-14 00:51:06,"saya ko ga ada angka di kotak'nya, temen temen saya ada aku sedih😭😢😵😷 dan keecewa💔💔💔💔"
Pengguna Google,5,2025-03-30 13:04:32,tetap bertahan lah kamu blok blest
Pengguna Google,1,2025-03-27 16:39:36,terlalu susah
Pengguna Google,5,2025-04-06 14:39:25,bisa meng hilang kan emosi
Pengguna Google,5,2025-03-20 13:44:33,sangat nyaman di mainkan
Pengguna Google,5,2025-04-08 04:02:31,game sangat meng hibur
Pengguna Google,5,2025-02-13 14:02:05,bagus deh buat mengulangi stertes
Pengguna Google,5,2025-04-04 08:50:23,cukup menyenangkan
Pengguna Google,5,2025-03-22 06:20:14,game ini sangatlah menyenangkan bahkan bapak ibu saya juga ketagihan dengan game ini .
Pengguna Google,5,2025-04-01 13:29:25,gamenya sangat bagus
Pengguna Google,5,2025-03-25 04:28:41,saya suka game nya
Pengguna Google,5,2025-04-05 05:54:28,saya suka game nya
Pengguna Google,5,2025-03-08 14:04:22,seru banget buat sambil dengerin lagu
Pengguna Google,5,2025-04-10 16:20:00,sangat bagus untuk saya
Pengguna Google,5,2025-02-21 10:38:07,"bagus banget ada bug nya juga, tapi minus nya wifi/data udh di matiin tapi masih ada iklan nya!!!"
Pengguna Google,5,2025-03-22 00:44:50,sangat bagus game
Pengguna Google,5,2025-04-06 11:24:43,seru jadi kecanduan
Pengguna Google,5,2025-04-10 15:08:50,permain nya seru banget
Pengguna Google,5,2025-01-27 01:11:52,iklan nya trllu banyak
Pengguna Google,5,2025-03-30 06:13:03,ini sangat seru!
Pengguna Google,5,2025-04-08 04:09:01,game nya seru bngt
Pengguna Google,5,2025-03-08 05:33:06,Gam nya bagus pertama akumain susah tapi ini game Karen yang paling ngeselin itu bug nya kadang kadang gak bisa di gerak kan itu saja sekian terima kasih
Pengguna Google,5,2025-04-06 15:16:41,enak game nya gak ngebosenin
Pengguna Google,4,2025-03-14 14:42:25,"Sudah baguss, jadi ketagihan, tapi tolong iklan nya ganggu, jadi Suka Nunggu dulu, jadi tolong di kurangi iklannya sekian ."
Pengguna Google,5,2025-02-16 01:51:26,Gw sebagai elitis block blast agak gimana gitu kalo block blast ada di play store😏😹
Pengguna Google,4,2025-01-29 16:57:15,"min saran saya jika bar sudah penuh jangan langsung di kosongkan blok, aturan ada tombol yang bisa menyelamatkan player dari kekalahan"
Pengguna Google,1,2025-04-11 11:48:48,block gede ilangin jing
Pengguna Google,5,2025-03-28 02:14:35,gem seru banget
Pengguna Google,2,2025-03-01 14:33:04,semakin di update kok semakin susah yaa... dlu kalau salah ngasih block di kasih 1kali kesempatan lagi kok sekarang udah ngak adaa.. tolong di perbaiki lagi.. nanti kalau sudah bagus saya kasih bintang 5 dehhh😁
Pengguna Google,3,2025-01-20 00:30:49,ko block blast saya di suru updeat doang ga ke updeat tapi
Pengguna Google,5,2025-03-22 20:42:27,gem nya sangat baik
Pengguna Google,5,2025-03-31 16:57:30,jika menang jadi bersamangat
Pengguna Google,5,2025-04-12 14:27:08,game nyah sangat seru
Pengguna Google,5,2025-04-02 16:24:06,_Lebih baik salah taruh block dari pada salah taruh perasaan.
Pengguna Google,5,2025-03-31 07:54:24,gemnya bagus
Pengguna Google,5,2025-04-10 13:28:03,bguss ga pke paket lagii
Pengguna Google,5,2025-04-09 06:02:27,game ini bagus
Pengguna Google,5,2025-04-07 15:47:27,ini gemnya sahat seru bangat semua orang mainin loh
Pengguna Google,5,2025-04-04 03:57:44,bagus sangat menghibur
Pengguna Google,5,2025-04-13 12:41:20,game ini bagus
Pengguna Google,5,2025-04-07 12:41:28,game yang tidak membosankan 🫰🫰🫰🫰🫰😻😻😻😍😍😍
Pengguna Google,5,2025-03-18 20:28:39,permainan nya seru dan menyenangkan
Pengguna Google,3,2024-12-19 04:50:04,Mohon untuk tambahan combo dari blok di percepat munculnya
Pengguna Google,5,2025-04-05 11:30:12,"game nya bagus,kalo lagi gabut bisa maen, apalagi kalo lagi ga ada Kouta cocok banget buat temen maen"
Pengguna Google,5,2025-03-19 13:12:48,game ini sangat seru!
Pengguna Google,1,2025-02-24 13:09:20,"Tolong hentikan layanan apk ini diluar perangkat ini , itu semua bukan saya yg lakukan ddan tolong kembalikan dana yg terpotong oleh layanan giogle play"
Pengguna Google,3,2025-01-29 16:57:45,"gamenya saat di skor tinggi memiliki pasangan blok yang aneh, bahkan bisa membuat player berhenti hanya karena blok acak yang tidak masuk akal dan aneh"
Pengguna Google,5,2025-01-18 23:37:40,"Bagus banget game nya seruu, plis puzzle punya ku bikin mudah juga kek temen"" dan skor nya banyakin setiap nyelesain puzzle yaaa"
Pengguna Google,5,2025-03-16 04:09:49,gemnya seru terus gak pakek paket
Pengguna Google,5,2025-04-10 04:27:16,tidak membuat bosan
Pengguna Google,5,2025-04-01 06:43:24,sagat bagus sagat bagus sagat bagus sagat bagus
Pengguna Google,3,2025-03-12 04:53:03,"makin terkenal game nya kok makin banyak iklan si, asli ganggu bgt iklannya tiap mau ulang pas kalah min iklan terus, mau ulang juga harus iklan"
Pengguna Google,5,2023-04-10 02:13:16,"Game nya bagus, seru menurut saya, dan ada mode stage membuat gamenya lebih menarik, tapi apakah bisa ditambah fitur untuk menghilangkan iklan, tidak apa apa meskipun berbayar, yang penting tidak membuat proses permainan terganggu. Mungkin itu saja, overall game ini seru"
Pengguna Google,5,2025-02-21 15:09:25,"yahh lumayan bagus buat ngisi waktu luang, sama pass abis kouta, jadi nya gak terlalu gabut amat walaupun gak ada kuota juga, wort it lah"
Pengguna Google,5,2025-03-25 23:53:18,permainannya seru banget
Pengguna Google,5,2025-03-23 11:38:49,seru banget permainannyaaa
Pengguna Google,5,2025-03-25 05:56:32,seru bgt game nya
Pengguna Google,5,2025-03-19 04:18:06,game sangat seruu
Pengguna Google,4,2024-11-14 14:21:48,Game bagus sih tapi dari tadi Nemu iklan gak baik jadi tolong ganti iklannya ya
Pengguna Google,5,2025-03-06 22:58:32,"buat yang ada iklan tolong jangan komplain kan tinggal matiin dsta pa susahnya,ini game seru banget buat ilangin gabut 3 jam mainin beginian gaada bosenya,harus ada iq."
Pengguna Google,5,2025-03-30 05:25:25,permainannya bagus kali 👌👍👍👍👍👍
Pengguna Google,5,2025-03-12 08:13:49,"game ini bagus banget kalo ada waktu kosong biar ga bosen, pokonya game ini bagus bgt buat lu yang suka gabut sama ga ada kouta kerenn👍🏼"
Pengguna Google,3,2025-01-12 11:51:14,kok pas skor saya sudah 3000 lebih itu mendapatkan kotak yang 3×3 mulu. mana ga ada ruang lagi yang besar
Pengguna Google,5,2025-04-02 11:45:18,lumayan buat gabut
Pengguna Google,1,2025-02-09 05:41:23,"saya sudah update apk nya tetapi berbeda dengan orang lain, orang lain memiliki fitur ledakan sedangan kan apk saya tidak ada fitur tersebut tolong untuk memperbaikinya"
Pengguna Google,5,2025-03-24 03:18:00,suka kamu suka permainan ini
Pengguna Google,5,2025-04-02 20:49:54,baik game bagus
Pengguna Google,5,2025-03-09 02:34:08,seru banget fix si kalian harus donlod
Pengguna Google,5,2025-03-30 18:11:57,Sangat enak game nya
Pengguna Google,5,2025-02-28 21:37:48,sempet jengkel. sdh top skor mau coba dapat diatase butuh duit aminggu baru bisa top skore lagi........ seru sih untuk main pas sendiri
Pengguna Google,5,2025-04-09 14:15:56,game yang sangat seru banget dan bisa menjadi pintar kalian harus cobain game blok blast beh ini game seru bener semoga game ini banyak yang main
Pengguna Google,5,2025-03-29 14:10:15,"gamenya bagus ,😁😉😉😉😉"
Pengguna Google,5,2025-03-20 13:51:49,permainan ini seru banget
Pengguna Google,5,2025-03-24 08:57:14,game ini sangat seru
Pengguna Google,1,2025-04-02 17:46:50,game nya gak asik
Pengguna Google,2,2025-03-04 13:09:42,"Kenapa block blast saya jadi susah ke 5000 ke atas cuman mentok di 700 ga dapet bonus poin ga kaya dulu, udah sempat saya hapus masih tetap aja ngebug. Helpp"
Pengguna Google,5,2025-03-08 12:40:42,Game nya bagus dan tampilan nya hebat bisa di mainkan ketika ga ada kolta dan WiFi mantap gamenya tapi lebih di kembangkan lagih game nya biar yang mail pada betah 😁😁😁😁😁😁😁😁😁😁
Pengguna Google,2,2025-02-20 14:49:27,kenapa di update 6.4.8 ini malah combo angka nya menjadi hilang? jadi susah untuk meningkatkan score nya. TOLONG DIPERBAIKI!!!
Pengguna Google,5,2025-04-09 03:51:21,sangat mennyenangkan
Pengguna Google,5,2025-03-21 16:52:26,sangat menarik
Pengguna Google,5,2025-03-21 23:42:53,sangat menarik
Pengguna Google,5,2025-03-25 13:33:23,game sangat bagus 👍
Pengguna Google,5,2025-03-13 21:14:37,"game ny sangat seru dan menantang, ini banyak sekali iklan iklan nya dikurangin ya tapi untuk game nya sudah bagus😊"
Pengguna Google,5,2025-04-02 08:16:06,njir keren gak membosankan
Pengguna Google,5,2025-01-14 05:20:59,game aneh kenapa di hp saya susah banget mencapai skor 10k tetapi saat saya bermain di hp teman saya sangat mudah untuk mencapai 10k lebih
Pengguna Google,5,2025-03-23 23:22:59,meskipun baru main tapi seru
Pengguna Google,5,2025-04-02 01:42:48,sangat menarik
Pengguna Google,5,2025-03-30 03:49:33,permainan ini seru banget
Pengguna Google,5,2025-03-31 21:47:50,agak mudah kan kak saya kesulitan
Pengguna Google,5,2025-04-06 12:34:06,sangat menarik
Pengguna Google,5,2025-02-24 09:34:46,Game ya bagus tapi kalo gua lagi matiin data ya kan otomatis akan gk ad iklan ya tapi gua ada iklan ya tapi ggp gua masih suka kok dengan game ya
Pengguna Google,5,2025-03-04 06:41:55,Game nya memang seru dan bikin ketagihan tapi saat sponsor selalu layarnya hitam jadi aku harus keluar dulu agar bisa main lagi.
Pengguna Google,5,2025-03-30 05:31:44,game nya seru polll aku suka
Pengguna Google,5,2025-03-11 21:42:46,Gem ini sangat cocok untuk di mainkan saat lagi santai
Pengguna Google,5,2025-04-02 12:41:43,game ini bagus kekurangan nya paling cuma blok doang sih cuman bisa mengisi ke gabutan di rumah kalau Kouta internet gak ada
Pengguna Google,3,2025-03-11 13:25:19,"padahal skor ku udah 7 ribu dikit lagi naik skornyaa malah gabisa ditaruh blocknya, udah nanya temen sampe nanya chat gpt ternyata emang gabisa, sediiiihhh!!! :("
